id,fecha,usuario,texto,tema,sentimiento,likes,reposts,longitud_texto,num_palabras
5119,2023-09-24,user_66927,Vivimos en el teatro digital de Erving Goffman. Todos somos actores de nuestra propia vida.,Generación Z y crisis de sentido,negativo,15751,2495,,
5120,2024-04-26,user_82888,"No puedo ser productivo todo el tiempo, pero la presión social me hace sentir que debo serlo.",Cultura de lo efímero y proyectos de vida,negativo,15534,3906,,
5121,2024-03-14,user_54612,Habermas tenía razón: el espacio público se erosiona. Hoy es un espacio algorítmico sin comunidad real.,Cultura de lo efímero y proyectos de vida,positivo,215,807,,
5122,2023-12-19,user_28072,Las redes sociales me obligaron a ser performativo. Actúo mi vida más que vivirla.,Generación Z y crisis de sentido,neutral,9682,3421,,
5123,2024-02-01,user_24322,"Los planes a futuro son obsoletos. Vivimos de trend en trend, de momento en momento.",Cultura de lo efímero y proyectos de vida,negativo,7211,3148,,
5124,2023-09-30,user_9888,Estoy exhausto de intentar ser productivo 24/7. El burnout es el precio de esta sociedad del rendimiento.,Cultura de lo efímero y proyectos de vida,neutral,19458,525,,
5125,2024-04-30,user_56942,"El vacío que siento no se llena con más contenido. Paradójicamente, mientras más consumo, menos significado encuentro.",Generación Z y crisis de sentido,negativo,4694,3747,,
5126,2023-05-01,user_71779,Construyo y destruyo mi identidad online como si fuera un juego. Pero a veces me pregunto si perdí mi esencia.,Generación Z y crisis de sentido,neutral,18277,1971,,
5127,2022-06-11,user_2017,No tengo certezas sobre quién soy. Solo tengo versiones temporales que duran hasta el siguiente trend.,Generación Z y crisis de sentido,negativo,6509,3219,,
5128,2022-04-02,user_4448,¿Puedo ser yo mismo en un espacio donde todo es espectáculo y métrica?,Generación Z y crisis de sentido,negativo,5145,2747,,
5129,2023-07-01,user_50946,"Netflix me dice qué ver, Spotify qué escuchar, Instagram qué comprar. ¿Sigo siendo autónomo?",IA y pérdida de autonomía humana,positivo,16885,1960,,
5130,2024-05-07,user_58312,"Los planes a futuro son obsoletos. Vivimos de trend en trend, de momento en momento.",Cultura de lo efímero y proyectos de vida,negativo,10435,754,,
5131,2023-07-07,user_59045,La ironía de nuestra era: nunca fue tan fácil conectar y nunca fue tan difícil sentirnos cerca.,Cultura de lo efímero y proyectos de vida,positivo,1480,1280,,
5132,2022-02-06,user_91366,Las burbujas de filtro me encierran en mi propia cámara de eco. Ya no veo perspectivas diferentes.,IA y pérdida de autonomía humana,neutral,65,3612,,
5133,2024-02-24,user_6749,Las redes sociales prometen conexión pero entregan soledad algorítmica.,Cultura de lo efímero y proyectos de vida,positivo,15244,2961,,
5134,2023-01-26,user_20045,La sensación de que nada tiene sentido permanente es constante. ¿Qué queda cuando las likes desaparecen?,Generación Z y crisis de sentido,neutral,5124,713,,
5135,2023-06-26,user_35370,"El futuro se siente apocalíptico: crisis climática, colapso económico, automatización. ¿Para qué planear?",Generación Z y crisis de sentido,neutral,1350,4319,,
5136,2022-05-03,user_88130,¿Cómo planear un futuro cuando todo cambia tan rápido que los planes son obsoletos antes de ejecutarlos?,Generación Z y crisis de sentido,positivo,4514,1078,,
5137,2022-09-30,user_18634,"No sé qué estudiar, dónde trabajar, cómo vivir. La incertidumbre es abrumadora.",Generación Z y crisis de sentido,negativo,6504,2871,,
5138,2022-02-09,user_29340,La gratificación inmediata arruinó mi capacidad de esperar. Quiero todo ya.,Cultura de lo efímero y proyectos de vida,neutral,4208,2018,,
5139,2023-01-03,user_3015,Me siento más cerca de extraños en Twitter que de personas reales. Algo está mal.,Cultura de lo efímero y proyectos de vida,negativo,5331,1925,,
5140,2023-08-31,user_12567,Renunciamos a nuestra privacidad a cambio de conveniencia. Fue un mal trato.,IA y pérdida de autonomía humana,neutral,3445,3728,,
5141,2023-09-15,user_4360,La paradoja de la elección nos paraliza. Tenemos todas las opciones pero no sabemos cuál tomar.,Generación Z y crisis de sentido,neutral,19841,725,,
5142,2023-11-02,user_29130,Habermas tenía razón: el espacio público se erosiona. Hoy es un espacio algorítmico sin comunidad real.,Cultura de lo efímero y proyectos de vida,positivo,5735,3041,,
5143,2022-09-15,user_99301,Aceptamos términos y condiciones sin leer. Firmamos nuestra propia vigilancia masiva.,IA y pérdida de autonomía humana,neutral,11567,1579,,
5144,2022-12-18,user_63008,TikTok me entrenó para consumir contenido en ráfagas de 15 segundos. Ya no puedo leer libros.,Cultura de lo efímero y proyectos de vida,neutral,13343,3612,,
5145,2022-04-17,user_39094,Construyo y destruyo mi identidad online como si fuera un juego. Pero a veces me pregunto si perdí mi esencia.,Generación Z y crisis de sentido,positivo,16529,691,,
5146,2022-05-18,user_42469,"No sé qué estudiar, dónde trabajar, cómo vivir. La incertidumbre es abrumadora.",Generación Z y crisis de sentido,negativo,7680,4193,,
5147,2023-03-04,user_61218,"El vacío que siento no se llena con más contenido. Paradójicamente, mientras más consumo, menos significado encuentro.",Generación Z y crisis de sentido,positivo,10588,2348,,
5148,2023-08-06,user_66785,"La cultura del rendimiento me está quemando. No puedo parar de producir, optimizar, mejorar.",Cultura de lo efímero y proyectos de vida,positivo,814,1145,,
5149,2022-11-07,user_23389,La soledad digital es única: estás rodeado de gente pero completamente aislado.,Cultura de lo efímero y proyectos de vida,negativo,7543,4603,,
5150,2024-02-02,user_66589,¿A quién le importa la privacidad cuando podemos tener servicios gratis? Ese es el trato faustiano digital.,IA y pérdida de autonomía humana,negativo,13201,2990,,
5151,2023-04-21,user_79044,La sensación de que nada tiene sentido permanente es constante. ¿Qué queda cuando las likes desaparecen?,Generación Z y crisis de sentido,neutral,5490,1470,,
5152,2023-06-28,user_33346,¿Cómo pensar críticamente si nunca veo perspectivas que desafíen mi visión del mundo?,IA y pérdida de autonomía humana,neutral,7817,862,,
5153,2023-10-05,user_57168,"El burnout juvenil es una crisis silenciosa. Todos actuamos como si estuviéramos bien, pero estamos rotos.",Cultura de lo efímero y proyectos de vida,positivo,10544,1123,,
5154,2023-05-26,user_56235,"La privacidad es un concepto del pasado. Ahora todo es datos, perfiles, predicciones.",IA y pérdida de autonomía humana,negativo,3700,332,,
5155,2024-04-04,user_66796,Los algoritmos me conocen mejor que yo mismo. Predicen mis deseos antes de que los tenga.,IA y pérdida de autonomía humana,negativo,3336,4693,,
5156,2023-03-09,user_22743,TikTok me entrenó para consumir contenido en ráfagas de 15 segundos. Ya no puedo leer libros.,Cultura de lo efímero y proyectos de vida,neutral,6907,1702,,
5157,2023-08-23,user_46689,La paciencia es un lujo que nuestra generación no puede permitirse en la era de lo instantáneo.,Cultura de lo efímero y proyectos de vida,neutral,13256,2865,,
5158,2023-06-14,user_12162,"El futuro se siente apocalíptico: crisis climática, colapso económico, automatización. ¿Para qué planear?",Generación Z y crisis de sentido,negativo,13163,233,,
5159,2023-03-03,user_17913,"No sé qué estudiar, dónde trabajar, cómo vivir. La incertidumbre es abrumadora.",Generación Z y crisis de sentido,negativo,13581,1761,,
5160,2023-09-17,user_84126,El hustle culture me vendió el éxito. Lo que obtuve fue ansiedad y agotamiento crónico.,Cultura de lo efímero y proyectos de vida,negativo,15745,1501,,
5161,2022-05-25,user_38418,"La privacidad es un concepto del pasado. Ahora todo es datos, perfiles, predicciones.",IA y pérdida de autonomía humana,positivo,1449,1250,,
5162,2022-08-15,user_7633,"Foucault hablaría de biopoder algorítmico. Nos vigilan, analizan y dirigen sin que lo notemos.",IA y pérdida de autonomía humana,neutral,4352,3404,,
5163,2023-05-16,user_36438,La sociedad del cansancio es real. Me siento culpable cuando descanso.,Cultura de lo efímero y proyectos de vida,neutral,7378,599,,
5164,2023-12-05,user_38644,¿Cómo planear un futuro cuando todo cambia tan rápido que los planes son obsoletos antes de ejecutarlos?,Generación Z y crisis de sentido,neutral,9678,3614,,
5165,2022-03-31,user_44733,La sociedad del cansancio es real. Me siento culpable cuando descanso.,Cultura de lo efímero y proyectos de vida,negativo,13755,1059,,
5166,2023-12-26,user_75088,¿Es libertad si todas mis opciones están pre-filtradas por un algoritmo?,IA y pérdida de autonomía humana,negativo,16676,3963,,
5167,2023-10-04,user_16538,La gratificación inmediata arruinó mi capacidad de esperar. Quiero todo ya.,Cultura de lo efímero y proyectos de vida,negativo,14841,3135,,
5168,2023-02-19,user_44897,No tengo certezas sobre quién soy. Solo tengo versiones temporales que duran hasta el siguiente trend.,Generación Z y crisis de sentido,positivo,16015,4384,,
5169,2022-11-13,user_91893,"Cada click, cada búsqueda, cada like es registrado. Somos perfiles permanentemente monitoreados.",IA y pérdida de autonomía humana,positivo,18529,3120,,
5170,2022-04-21,user_12571,Tengo 500 amigos online y me siento completamente solo. La hiperconectividad nos desconecta.,Cultura de lo efímero y proyectos de vida,neutral,9459,1937,,
5171,2023-11-27,user_23722,"Mi identidad cambia según la plataforma. En LinkedIn soy profesional, en Instagram creativo, en TikTok gracioso. ¿Quién soy realmente?",Generación Z y crisis de sentido,positivo,7258,147,,
5172,2023-06-25,user_70720,Mi teléfono sabe más de mí que mi familia. Es el perfecto dispositivo de vigilancia voluntaria.,IA y pérdida de autonomía humana,neutral,13132,3356,,
5173,2023-11-03,user_68658,¿Soy auténtico o solo imito modelos que vi en mi feed? La línea es cada vez más difusa.,Generación Z y crisis de sentido,positivo,15265,616,,
5174,2022-02-12,user_23960,Los algoritmos me conocen mejor que yo mismo. Predicen mis deseos antes de que los tenga.,IA y pérdida de autonomía humana,neutral,2717,499,,
5175,2022-10-17,user_87801,Las burbujas de filtro destruyen el pensamiento crítico. Solo veo lo que confirma mis creencias.,IA y pérdida de autonomía humana,negativo,13322,1030,,
5176,2023-08-10,user_50170,Tengo 500 amigos online y me siento completamente solo. La hiperconectividad nos desconecta.,Cultura de lo efímero y proyectos de vida,positivo,13396,4446,,
5177,2023-02-04,user_9882,"El burnout juvenil es una crisis silenciosa. Todos actuamos como si estuviéramos bien, pero estamos rotos.",Cultura de lo efímero y proyectos de vida,positivo,4981,4559,,
5178,2022-06-19,user_37797,La hiperconectividad es una falsa promesa. Tenemos miles de contactos pero ninguna conexión real.,Cultura de lo efímero y proyectos de vida,neutral,3557,4984,,
5179,2024-02-06,user_82315,"A veces siento que mi vida no tiene dirección clara. Las redes sociales muestran vidas perfectas, pero yo solo siento vacío.",Generación Z y crisis de sentido,positivo,7262,4562,,
5180,2022-09-21,user_36546,TikTok me entrenó para consumir contenido en ráfagas de 15 segundos. Ya no puedo leer libros.,Cultura de lo efímero y proyectos de vida,neutral,3945,643,,
5181,2023-06-23,user_97212,No encuentro un 'para qué' en mi día a día. Solo reproduzco rutinas que vi en TikTok.,Generación Z y crisis de sentido,positivo,6763,4920,,
5182,2022-10-22,user_45172,¿Cómo planear un futuro cuando todo cambia tan rápido que los planes son obsoletos antes de ejecutarlos?,Generación Z y crisis de sentido,negativo,17795,2438,,
5183,2023-02-23,user_65903,Dejo de hacer cosas auténticas porque 'no se ven bien en Instagram'. Eso es triste.,Generación Z y crisis de sentido,positivo,1278,4137,,
5184,2023-09-24,user_76903,El hustle culture me vendió el éxito. Lo que obtuve fue ansiedad y agotamiento crónico.,Cultura de lo efímero y proyectos de vida,positivo,6847,565,,
5185,2022-09-29,user_15813,"Performamos felicidad, éxito, satisfacción. Pero detrás de los filtros hay vacío.",Generación Z y crisis de sentido,neutral,5495,2353,,
5186,2022-09-01,user_10829,"Ya no evalúo información, solo consumo lo que el algoritmo me sirve pre-digerido.",IA y pérdida de autonomía humana,neutral,2565,4769,,
5187,2022-08-08,user_26673,¿Cómo pensar críticamente si nunca veo perspectivas que desafíen mi visión del mundo?,IA y pérdida de autonomía humana,negativo,14330,1405,,
5188,2023-06-19,user_66894,La paciencia es un lujo que nuestra generación no puede permitirse en la era de lo instantáneo.,Cultura de lo efímero y proyectos de vida,positivo,6222,1933,,
5189,2022-11-18,user_48492,"El futuro se siente apocalíptico: crisis climática, colapso económico, automatización. ¿Para qué planear?",Generación Z y crisis de sentido,neutral,11368,1570,,
5190,2022-12-29,user_84690,¿Puedo ser yo mismo en un espacio donde todo es espectáculo y métrica?,Generación Z y crisis de sentido,negativo,11800,3847,,
5191,2022-09-26,user_32324,TikTok me entrenó para consumir contenido en ráfagas de 15 segundos. Ya no puedo leer libros.,Cultura de lo efímero y proyectos de vida,negativo,6531,990,,
5192,2023-08-25,user_56595,"Los algoritmos optimizan para engagement, no para verdad. El resultado es una sociedad menos crítica.",IA y pérdida de autonomía humana,positivo,13441,3077,,
5193,2022-04-26,user_1362,"Nos vigilan para vendernos cosas, para predecir comportamientos, para controlarnos sutilmente.",IA y pérdida de autonomía humana,negativo,11724,4044,,
5194,2023-08-17,user_58110,"Performamos felicidad, éxito, satisfacción. Pero detrás de los filtros hay vacío.",Generación Z y crisis de sentido,positivo,1409,2432,,
5195,2023-11-18,user_37847,"Sartre decía que estamos condenados a ser libres, pero yo me siento condenado a ser productivo sin propósito.",Generación Z y crisis de sentido,negativo,14165,1676,,
5196,2022-03-28,user_3419,"¿Existe algo más allá de las métricas? Mi valor parece medirse en followers, no en lo que realmente soy.",Generación Z y crisis de sentido,neutral,15281,482,,
5197,2023-04-05,user_63407,Los algoritmos me conocen mejor que yo mismo. Predicen mis deseos antes de que los tenga.,IA y pérdida de autonomía humana,neutral,14822,1146,,
5198,2023-05-20,user_84405,La paradoja de la elección nos paraliza. Tenemos todas las opciones pero no sabemos cuál tomar.,Generación Z y crisis de sentido,positivo,18143,2448,,
5199,2022-04-08,user_61432,"El futuro se siente apocalíptico: crisis climática, colapso económico, automatización. ¿Para qué planear?",Generación Z y crisis de sentido,positivo,8272,2057,,
5200,2022-06-07,user_4316,La soledad digital es única: estás rodeado de gente pero completamente aislado.,Cultura de lo efímero y proyectos de vida,negativo,9534,4827,,
